system:index,0,0.5,1,1.5,total_area_96,total_area_20,total_loss,total_gain,change,per_change,seascape_size
"-1,943,359",N,N,N,N,0,0,0,0,0,0,25
"-1,982,360",N,N,N,N,0,0,0,0,0,0,25
"-1,981,360",N,N,N,N,0,0,0,0,0,0,25
"-1,980,360",N,N,N,N,0,0,0,0,0,0,25
"-1,979,360",N,N,N,N,0,0,0,0,0,0,25
"-1,978,360",N,N,N,N,0,0,0,0,0,0,25
"-1,977,360",M,M,M,N,0.282559384,0.282559384,0,0,0,0,25
"-1,976,360",MSR,MSR,MS,MS,6.160526891,7.204696937,0.832188648,1.876358694,1.044170046,16.94936268,25
"-1,975,360",MSR,MS,MS,MS,3.56314497,3.70033092,1.341865007,1.479050957,0.13718595,3.850136639,25
"-1,974,360",MSR,MSR,MSR,MSR,4.593680873,4.290251338,2.289774851,1.986345316,-0.303429535,-6.605368187,25
"-1,973,360",SR,SR,SR,SR,1.874597148,3.899650032,1.455873706,3.48092659,2.025052884,108.0260303,25
"-1,972,360",MSR,SR,SR,SR,5.446711002,1.439515279,5.016707588,1.009511865,-4.007195723,-73.57092604,25
"-1,971,360",SR,SR,SR,SR,2.206057682,0.193361192,2.155353203,0.142656712,-2.01269649,-91.23498929,25
"-1,970,360",S,N,N,N,0.075921242,0,0.075921242,0,-0.075921242,-100,25
"-1,969,360",SR,SR,S,S,0.988661876,0.020626905,0.98522409,0.017189119,-0.968034971,-97.91365425,25
"-1,968,360",SR,SR,SR,SR,4.986545757,1.038121099,4.605559734,0.657135075,-3.948424658,-79.18155875,25
"-1,967,360",SR,SR,SR,SR,6.149618832,0.95165099,5.750854073,0.55288623,-5.197967842,-84.52504105,25
"-1,966,360",SR,SR,SR,SR,0.945298161,0.180175465,0.880847576,0.11572488,-0.765122696,-80.93982698,25
"-1,965,360",SR,SR,SR,SR,6.818305576,1.316656162,6.327567394,0.82591798,-5.501649414,-80.68939347,25
"-1,964,360",SR,SR,SR,SR,1.86792854,0.097102953,1.815223742,0.044398156,-1.770825587,-94.80157025,25
"-1,963,360",N,N,N,N,0,0,0,0,0,0,25
"-1,962,360",N,N,N,N,0,0,0,0,0,0,25
"-1,961,360",N,N,N,N,0,0,0,0,0,0,25
"-1,960,360",N,N,N,N,0,0,0,0,0,0,25
"-1,959,360",N,N,N,N,0,0,0,0,0,0,25
"-1,958,360",N,N,N,N,0,0,0,0,0,0,25
"-1,957,360",N,N,N,N,0,0,0,0,0,0,25
"-1,956,360",N,N,N,N,0,0,0,0,0,0,25
"-1,955,360",N,N,N,N,0,0,0,0,0,0,25
"-1,954,360",N,N,N,N,0,0,0,0,0,0,25
"-1,953,360",N,N,N,N,0,0,0,0,0,0,25
"-1,952,360",N,N,N,N,0,0,0,0,0,0,25
"-1,951,360",N,N,N,N,0,0,0,0,0,0,25
"-1,950,360",N,N,N,N,0,0,0,0,0,0,25
"-1,949,360",N,N,N,N,0,0,0,0,0,0,25
"-1,948,360",N,N,N,N,0,0,0,0,0,0,25
"-1,947,360",N,N,N,N,0,0,0,0,0,0,25
"-1,946,360",N,N,N,N,0,0,0,0,0,0,25
"-1,945,360",N,N,N,N,0,0,0,0,0,0,25
"-1,944,360",N,N,N,N,0,0,0,0,0,0,25
"-1,943,360",N,N,N,N,0,0,0,0,0,0,25
"-1,982,361",N,N,N,N,0,0,0,0,0,0,25
"-1,981,361",N,N,N,N,0,0,0,0,0,0,25
"-1,980,361",N,N,N,N,0,0,0,0,0,0,25
"-1,979,361",N,N,N,N,0,0,0,0,0,0,25
"-1,978,361",N,N,N,N,0,0,0,0,0,0,25
"-1,977,361",M,M,M,M,1.63075168,1.62760119,0.00315049,0,-0.00315049,-0.193192504,25
"-1,976,361",MSR,MS,MS,M,8.820846517,9.242467797,0.313062118,0.734683398,0.42162128,4.779827868,25
"-1,975,361",MSR,MS,MS,M,5.824669757,6.169261833,0.418146512,0.762738588,0.344592076,5.916079201,25
"-1,974,361",MSR,MSR,MS,MS,2.498260128,3.234316627,0.715460414,1.451516914,0.736056499,29.46276454,25
"-1,973,361",MSR,MSR,MSR,MSR,2.910594702,3.774933617,1.045199212,1.909538128,0.864338915,29.69629933,25
"-1,972,361",MSR,S,N,N,0.334987607,2.473934538,0.251649457,2.390596387,2.138946931,638.5152424,25
"-1,971,361",SR,SR,SR,SR,0.986744039,0.659582723,0.980729089,0.653567773,-0.327161316,-33.15564149,25
"-1,970,361",S,N,N,N,0.002577486,0.133747142,0.001718266,0.132887921,0.131169656,5089.054063,25
"-1,969,361",S,S,S,N,0.298164985,0,0.298164985,0,-0.298164985,-100,25
"-1,968,361",SR,SR,SR,SR,1.737141061,0.219399555,1.672982529,0.155241023,-1.517741506,-87.37007835,25
"-1,967,361",SR,SR,SR,SR,1.203521824,0.140061442,1.182040026,0.118579644,-1.063460382,-88.36236791,25
"-1,966,361",SR,S,S,S,1.169356767,0.006587002,1.165920128,0.003150363,-1.162769765,-99.43669869,25
"-1,965,361",SR,SR,S,S,1.652839984,0.016612491,1.648829905,0.012602411,-1.636227493,-98.99491232,25
"-1,964,361",SR,SR,SR,SR,10.06707155,1.654314795,9.312950114,0.900193361,-8.412756753,-83.56707025,25
"-1,963,361",SR,N,N,N,0.090208345,0,0.090208345,0,-0.090208345,-100,25
"-1,962,361",N,N,N,N,0,0,0,0,0,0,25
"-1,961,361",N,N,N,N,0,0,0,0,0,0,25
"-1,960,361",N,N,N,N,0,0,0,0,0,0,25
"-1,959,361",N,N,N,N,0,0,0,0,0,0,25
"-1,958,361",N,N,N,N,0,0,0,0,0,0,25
"-1,957,361",N,N,N,N,0,0,0,0,0,0,25
"-1,956,361",N,N,N,N,0,0,0,0,0,0,25
"-1,955,361",N,N,N,N,0,0,0,0,0,0,25
"-1,954,361",N,N,N,N,0,0,0,0,0,0,25
"-1,953,361",N,N,N,N,0,0,0,0,0,0,25
"-1,952,361",N,N,N,N,0,0,0,0,0,0,25
"-1,951,361",N,N,N,N,0,0,0,0,0,0,25
"-1,950,361",N,N,N,N,0,0,0,0,0,0,25
"-1,949,361",N,N,N,N,0,0,0,0,0,0,25
"-1,948,361",N,N,N,N,0,0,0,0,0,0,25
"-1,947,361",N,N,N,N,0,0,0,0,0,0,25
"-1,946,361",N,N,N,N,0,0,0,0,0,0,25
"-1,945,361",N,N,N,N,0,0,0,0,0,0,25
"-1,944,361",N,N,N,N,0,0,0,0,0,0,25
"-1,943,361",N,N,N,N,0,0,0,0,0,0,25
"-1,982,362",N,N,N,N,0,0,0,0,0,0,25
"-1,981,362",N,N,N,N,0,0,0,0,0,0,25
"-1,980,362",N,N,N,N,0,0,0,0,0,0,25
"-1,979,362",N,N,N,N,0,0,0,0,0,0,25
"-1,978,362",N,N,N,N,0,0,0,0,0,0,25
"-1,977,362",N,N,N,N,0,0,0,0,0,0,25
"-1,976,362",M,M,M,M,0.855379649,0.855379649,0,0,0,0,25
"-1,975,362",M,M,M,M,4.782879579,4.650873948,0.132005631,0,-0.132005631,-2.759961417,25
"-1,974,362",MS,MS,MS,MS,10.68807576,9.101722907,1.716927715,0.130574859,-1.586352855,-14.84226806,25
"-1,973,362",MS,MS,M,M,9.581010557,9.127258571,0.598928717,0.14517673,-0.453751986,-4.735951216,25
"-1,972,362",SR,SR,N,N,0.291582336,1.42399663,0.185925749,1.318340044,1.132414294,388.3686198,25
"-1,971,362",S,N,N,N,0.087624447,2.679801987,0.085047432,2.677224972,2.59217754,2958.281197,25
"-1,970,362",S,N,N,N,0.013743324,0.306089591,0.013743324,0.306089591,0.292346267,2127.187477,25
"-1,969,362",S,N,N,N,0.039512282,0.591539856,0.037794363,0.589821938,0.552027574,1397.103751,25
"-1,968,362",SR,SR,S,N,0.418321031,0.024051169,0.408013339,0.013743478,-0.394269862,-94.25054749,25
"-1,967,362",SR,N,N,N,0.137156988,0.068720937,0.128566798,0.060130747,-0.068436051,-49.89614601,25
"-1,966,362",SR,SR,SR,S,0.92520043,0.197576902,0.896852303,0.169228774,-0.727623528,-78.64496215,25
"-1,965,362",SR,SR,SR,SR,3.244751425,0.530007702,3.091848674,0.377104951,-2.714743723,-83.66569168,25
"-1,964,362",SR,SR,SR,SR,5.775929523,0.573586512,5.473242847,0.270899835,-5.202343011,-90.06936442,25
"-1,963,362",SR,SR,SR,SR,6.10947873,0.766781813,5.736681683,0.393984766,-5.342696917,-87.44930874,25
"-1,962,362",N,N,N,N,0,0,0,0,0,0,25
"-1,961,362",N,N,N,N,0,0,0,0,0,0,25
"-1,960,362",N,N,N,N,0,0,0,0,0,0,25
"-1,959,362",N,N,N,N,0,0,0,0,0,0,25
"-1,958,362",N,N,N,N,0,0,0,0,0,0,25
"-1,957,362",N,N,N,N,0,0,0,0,0,0,25
"-1,956,362",N,N,N,N,0,0,0,0,0,0,25
"-1,955,362",N,N,N,N,0,0,0,0,0,0,25
"-1,954,362",N,N,N,N,0,0,0,0,0,0,25
"-1,953,362",N,N,N,N,0,0,0,0,0,0,25
"-1,952,362",N,N,N,N,0,0,0,0,0,0,25
"-1,951,362",N,N,N,N,0,0,0,0,0,0,25
"-1,950,362",N,N,N,N,0,0,0,0,0,0,25
"-1,949,362",N,N,N,N,0,0,0,0,0,0,25
"-1,948,362",N,N,N,N,0,0,0,0,0,0,25
"-1,947,362",N,N,N,N,0,0,0,0,0,0,25
"-1,946,362",N,N,N,N,0,0,0,0,0,0,25
"-1,945,362",N,N,N,N,0,0,0,0,0,0,25
"-1,944,362",N,N,N,N,0,0,0,0,0,0,25
"-1,943,362",N,N,N,N,0,0,0,0,0,0,25
"-1,982,363",N,N,N,N,0,0,0,0,0,0,25
"-1,981,363",N,N,N,N,0,0,0,0,0,0,25
"-1,980,363",N,N,N,N,0,0,0,0,0,0,25
"-1,979,363",N,N,N,N,0,0,0,0,0,0,25
"-1,978,363",N,N,N,N,0,0,0,0,0,0,25
"-1,977,363",N,N,N,N,0,0,0,0,0,0,25
"-1,976,363",N,N,N,N,0,0,0,0,0,0,25
"-1,975,363",M,M,M,M,7.006579198,6.942163922,0.065274204,0.000858928,-0.064415276,-0.919354141,25
"-1,974,363",M,M,M,M,4.312487814,4.240343622,0.073862042,0.001717849,-0.072144192,-1.672913527,25
"-1,973,363",M,M,M,M,1.198991089,1.10108244,0.098767567,0.000858918,-0.097908649,-8.165919655,25
"-1,972,363",N,N,N,N,0,0.004294633,0,0.004294633,0.004294633,0,25
"-1,971,363",SR,S,S,S,0.772448402,1.548237987,0.57034683,1.346136415,0.775789585,100.4325445,25
"-1,970,363",S,S,N,N,0.163066691,1.658106178,0.142743,1.637782487,1.495039487,916.827022,25
"-1,969,363",S,N,N,N,0.066127844,1.936952852,0.062692608,1.933517616,1.870825008,2829.103287,25
"-1,968,363",SR,SR,SR,N,0.634376043,0.060973977,0.631799594,0.058397528,-0.573402066,-90.3883544,25
"-1,967,363",SR,SR,SR,SR,3.106842445,0.662709871,2.915044115,0.47091154,-2.444132574,-78.66934411,25
"-1,966,363",SR,S,S,S,1.227277894,0.023473617,1.223842577,0.0200383,-1.203804277,-98.08734296,25
"-1,965,363",SR,SR,SR,SR,3.045211956,0.274834646,2.958463577,0.188086266,-2.77037731,-90.97485988,25
"-1,964,363",SR,SR,SR,SR,4.916192915,0.060112518,4.914475433,0.058395036,-4.856080397,-98.7772547,25
"-1,963,363",SR,SR,SR,SR,10.45081687,1.508104794,9.754303085,0.811591013,-8.942712072,-85.56950319,25
"-1,962,363",SR,SR,N,N,0.297988767,0,0.297988767,0,-0.297988767,-100,25
"-1,961,363",N,N,N,N,0,0,0,0,0,0,25
"-1,960,363",N,N,N,N,0,0,0,0,0,0,25
"-1,959,363",N,N,N,N,0,0,0,0,0,0,25
"-1,958,363",N,N,N,N,0,0,0,0,0,0,25
"-1,957,363",N,N,N,N,0,0,0,0,0,0,25
"-1,956,363",N,N,N,N,0,0,0,0,0,0,25
"-1,955,363",N,N,N,N,0,0,0,0,0,0,25
"-1,954,363",N,N,N,N,0,0,0,0,0,0,25
"-1,953,363",N,N,N,N,0,0,0,0,0,0,25
"-1,952,363",N,N,N,N,0,0,0,0,0,0,25
"-1,951,363",N,N,N,N,0,0,0,0,0,0,25
"-1,950,363",N,N,N,N,0,0,0,0,0,0,25
"-1,949,363",N,N,N,N,0,0,0,0,0,0,25
"-1,948,363",N,N,N,N,0,0,0,0,0,0,25
"-1,947,363",N,N,N,N,0,0,0,0,0,0,25
"-1,946,363",N,N,N,N,0,0,0,0,0,0,25
"-1,945,363",N,N,N,N,0,0,0,0,0,0,25
"-1,944,363",N,N,N,N,0,0,0,0,0,0,25
"-1,943,363",N,N,N,N,0,0,0,0,0,0,25
"-1,982,364",N,N,N,N,0,0,0,0,0,0,25
"-1,981,364",N,N,N,N,0,0,0,0,0,0,25
"-1,980,364",N,N,N,N,0,0,0,0,0,0,25
"-1,979,364",N,N,N,N,0,0,0,0,0,0,25
"-1,978,364",N,N,N,N,0,0,0,0,0,0,25
"-1,977,364",N,N,N,N,0,0,0,0,0,0,25
"-1,976,364",N,N,N,N,0,0,0,0,0,0,25
"-1,975,364",N,N,N,N,0,0,0,0,0,0,25
"-1,974,364",M,M,M,M,0.50378403,0.50378403,0,0,0,0,25
"-1,973,364",N,N,N,N,0,0,0,0,0,0,25
"-1,972,364",N,N,N,N,0,0,0,0,0,0,25
"-1,971,364",MS,M,N,N,0.23878121,0.265213344,0.015359073,0.041791207,0.026432134,11.06960384,25
"-1,970,364",MS,MS,MS,MS,1.732288229,3.072332708,0.733355466,2.073399945,1.340044479,77.35690035,25
"-1,969,364",SR,S,N,N,0.223241121,1.334838023,0.214655032,1.326251934,1.111596902,497.9355492,25
"-1,968,364",SR,S,S,N,0.382260998,0.430161931,0.378826641,0.426727573,0.047900933,12.5309496,25
"-1,967,364",SR,SR,SR,SR,4.829081529,0.241569177,4.747795335,0.160282983,-4.587512352,-94.99761651,25
"-1,966,364",SR,SR,SR,SR,2.453111323,0.46165819,2.307717059,0.316263926,-1.991453133,-81.18070771,25
"-1,965,364",SR,SR,SR,SR,3.286266986,0.465668539,3.14373327,0.323134823,-2.820598447,-85.82986285,25
"-1,964,364",SR,SR,SR,SR,6.012251821,0.329147936,5.902633279,0.219529393,-5.683103885,-94.52538008,25
"-1,963,364",SR,SR,SR,SR,7.721837879,0.067832696,7.707240992,0.053235809,-7.654005183,-99.12154727,25
"-1,962,364",SR,SR,SR,SR,10.79740793,1.166523702,10.27711011,0.646225874,-9.630884231,-89.19626165,25
"-1,961,364",SR,SR,R,N,0.57389713,0,0.57389713,0,-0.57389713,-100,25
"-1,960,364",N,N,N,N,0,0,0,0,0,0,25
"-1,959,364",N,N,N,N,0,0,0,0,0,0,25
"-1,958,364",N,N,N,N,0,0,0,0,0,0,25
"-1,957,364",N,N,N,N,0,0,0,0,0,0,25
"-1,956,364",N,N,N,N,0,0,0,0,0,0,25
"-1,955,364",N,N,N,N,0,0,0,0,0,0,25
"-1,954,364",N,N,N,N,0,0,0,0,0,0,25
"-1,953,364",N,N,N,N,0,0,0,0,0,0,25
"-1,952,364",N,N,N,N,0,0,0,0,0,0,25
"-1,951,364",N,N,N,N,0,0,0,0,0,0,25
"-1,950,364",N,N,N,N,0,0,0,0,0,0,25
"-1,949,364",N,N,N,N,0,0,0,0,0,0,25
"-1,948,364",N,N,N,N,0,0,0,0,0,0,25
"-1,947,364",N,N,N,N,0,0,0,0,0,0,25
"-1,946,364",N,N,N,N,0,0,0,0,0,0,25
"-1,945,364",N,N,N,N,0,0,0,0,0,0,25
"-1,944,364",N,N,N,N,0,0,0,0,0,0,25
"-1,943,364",N,N,N,N,0,0,0,0,0,0,25
"-1,982,365",N,N,N,N,0,0,0,0,0,0,25
"-1,981,365",N,N,N,N,0,0,0,0,0,0,25
"-1,980,365",N,N,N,N,0,0,0,0,0,0,25
"-1,979,365",N,N,N,N,0,0,0,0,0,0,25
"-1,978,365",N,N,N,N,0,0,0,0,0,0,25
"-1,977,365",N,N,N,N,0,0,0,0,0,0,25
"-1,976,365",N,N,N,N,0,0,0,0,0,0,25
"-1,975,365",N,N,N,N,0,0,0,0,0,0,25
"-1,974,365",N,N,N,N,0,0,0,0,0,0,25
"-1,973,365",N,N,N,N,0,0,0,0,0,0,25
"-1,972,365",N,N,N,N,0,0,0,0,0,0,25
"-1,971,365",M,N,N,N,0.034722062,0.034722062,0,0,0,0,25
"-1,970,365",MS,MS,MS,MS,8.260542859,8.246726937,0.788915536,0.775099613,-0.013815922,-0.167251986,25
"-1,969,365",MS,MS,MS,MS,1.344278899,2.492698853,0.377413658,1.525833614,1.148419954,85.43018527,25
"-1,968,365",SR,S,N,N,0.149457855,0.510787097,0.147740777,0.509070019,0.361329242,241.7599543,25
"-1,967,365",SR,SR,SR,SR,3.422186021,0.433511474,3.362955313,0.374280766,-2.988674547,-87.33232293,25
"-1,966,365",SR,SR,SR,SR,4.538204951,0.683314728,4.450931071,0.596040847,-3.854890223,-84.94306151,25
"-1,965,365",SR,SR,SR,SR,8.341133745,0.548562352,8.152557917,0.359986524,-7.792571393,-93.42340779,25
"-1,964,365",SR,SR,SR,SR,4.332715229,0.205471964,4.274622184,0.147378919,-4.127243265,-95.25766285,25
"-1,963,365",SR,SR,SR,SR,5.646003897,0.006009681,5.644286831,0.004292616,-5.639994216,-99.89355868,25
"-1,962,365",SR,SR,SR,SR,7.91153184,0.253263958,7.812514875,0.154246993,-7.658267882,-96.79879999,25
"-1,961,365",SR,SR,SR,SR,12.71017679,1.165471481,12.23888989,0.694184581,-11.54470531,-90.830407,25
"-1,960,365",SR,SR,SR,SR,0.915028639,0.056365562,0.87668862,0.018025544,-0.858663077,-93.84002209,25
"-1,959,365",N,N,N,N,0,0,0,0,0,0,25
"-1,958,365",N,N,N,N,0,0,0,0,0,0,25
"-1,957,365",N,N,N,N,0,0,0,0,0,0,25
"-1,956,365",N,N,N,N,0,0,0,0,0,0,25
"-1,955,365",N,N,N,N,0,0,0,0,0,0,25
"-1,954,365",N,N,N,N,0,0,0,0,0,0,25
"-1,953,365",N,N,N,N,0,0,0,0,0,0,25
"-1,952,365",N,N,N,N,0,0,0,0,0,0,25
"-1,951,365",N,N,N,N,0,0,0,0,0,0,25
"-1,950,365",N,N,N,N,0,0,0,0,0,0,25
"-1,949,365",N,N,N,N,0,0,0,0,0,0,25
"-1,948,365",N,N,N,N,0,0,0,0,0,0,25
"-1,947,365",N,N,N,N,0,0,0,0,0,0,25
"-1,946,365",N,N,N,N,0,0,0,0,0,0,25
"-1,945,365",N,N,N,N,0,0,0,0,0,0,25
"-1,944,365",N,N,N,N,0,0,0,0,0,0,25
"-1,943,365",N,N,N,N,0,0,0,0,0,0,25
"-1,982,366",N,N,N,N,0,0,0,0,0,0,25
"-1,981,366",N,N,N,N,0,0,0,0,0,0,25
"-1,980,366",N,N,N,N,0,0,0,0,0,0,25
"-1,979,366",N,N,N,N,0,0,0,0,0,0,25
"-1,978,366",N,N,N,N,0,0,0,0,0,0,25
"-1,977,366",N,N,N,N,0,0,0,0,0,0,25
"-1,976,366",N,N,N,N,0,0,0,0,0,0,25
"-1,975,366",N,N,N,N,0,0,0,0,0,0,25
"-1,974,366",N,N,N,N,0,0,0,0,0,0,25
"-1,973,366",N,N,N,N,0,0,0,0,0,0,25
"-1,972,366",N,N,N,N,0,0,0,0,0,0,25
"-1,971,366",N,N,N,N,0,0,0,0,0,0,25
"-1,970,366",M,M,M,M,1.466312691,1.410522047,0.070382293,0.01459165,-0.055790644,-3.804825829,25
"-1,969,366",MS,MS,MS,MS,6.576425008,6.469476708,1.534532768,1.427584468,-0.1069483,-1.626237658,25
"-1,968,366",SR,S,S,S,0.417940097,1.985383847,0.344708879,1.912152629,1.56744375,375.0402896,25
"-1,967,366",MSR,SR,SR,SR,4.106428919,1.039043139,3.874138768,0.806752988,-3.06738578,-74.69716,25
"-1,966,366",SR,SR,SR,SR,8.506901086,1.468717644,8.020583824,0.982400382,-7.038183442,-82.73498623,25
"-1,965,366",SR,SR,SR,SR,6.749879608,0.364171746,6.632590562,0.2468827,-6.385707862,-94.60476679,25
"-1,964,366",SR,SR,SR,SR,9.567693519,0.259756088,9.482728671,0.17479124,-9.307937431,-97.28507098,25
"-1,963,366",SR,SR,SR,S,1.600630904,0,1.600630904,0,-1.600630904,-100,25
"-1,962,366",SR,SR,SR,SR,6.763081859,0.453457682,6.58370065,0.274076474,-6.309624177,-93.29510286,25
"-1,961,366",SR,SR,SR,SR,9.961241358,1.098020614,9.595902184,0.73268144,-8.863220744,-88.97707048,25
"-1,960,366",SR,SR,SR,SR,10.10747374,2.536880499,9.20290783,1.632314592,-7.570593237,-74.90094394,25
"-1,959,366",SR,R,N,N,0.188511284,0,0.188511285,0,-0.188511284,-100,25
"-1,958,366",N,N,N,N,0,0,0,0,0,0,25
"-1,957,366",N,N,N,N,0,0,0,0,0,0,25
"-1,956,366",N,N,N,N,0,0,0,0,0,0,25
"-1,955,366",N,N,N,N,0,0,0,0,0,0,25
"-1,954,366",N,N,N,N,0,0,0,0,0,0,25
"-1,953,366",N,N,N,N,0,0,0,0,0,0,25
"-1,952,366",N,N,N,N,0,0,0,0,0,0,25
"-1,951,366",N,N,N,N,0,0,0,0,0,0,25
"-1,950,366",N,N,N,N,0,0,0,0,0,0,25
"-1,949,366",N,N,N,N,0,0,0,0,0,0,25
"-1,948,366",N,N,N,N,0,0,0,0,0,0,25
"-1,947,366",N,N,N,N,0,0,0,0,0,0,25
"-1,946,366",N,N,N,N,0,0,0,0,0,0,25
"-1,945,366",N,N,N,N,0,0,0,0,0,0,25
"-1,944,366",N,N,N,N,0,0,0,0,0,0,25
"-1,943,366",N,N,N,N,0,0,0,0,0,0,25
"-1,982,367",N,N,N,N,0,0,0,0,0,0,25
"-1,981,367",N,N,N,N,0,0,0,0,0,0,25
"-1,980,367",N,N,N,N,0,0,0,0,0,0,25
"-1,979,367",N,N,N,N,0,0,0,0,0,0,25
"-1,978,367",N,N,N,N,0,0,0,0,0,0,25
"-1,977,367",N,N,N,N,0,0,0,0,0,0,25
"-1,976,367",N,N,N,N,0,0,0,0,0,0,25
"-1,975,367",N,N,N,N,0,0,0,0,0,0,25
"-1,974,367",N,N,N,N,0,0,0,0,0,0,25
"-1,973,367",N,N,N,N,0,0,0,0,0,0,25
"-1,972,367",N,N,N,N,0,0,0,0,0,0,25
"-1,971,367",N,N,N,N,0,0,0,0,0,0,25
"-1,970,367",M,N,N,N,0.008009363,0.008009363,0,0,0,0,25
"-1,969,367",MS,MS,MS,MS,6.539835182,5.406907509,1.448412038,0.315484365,-1.132927673,-17.32348968,25
"-1,968,367",MS,MS,MS,MS,6.4335966,4.496342245,3.577223092,1.639968737,-1.937254355,-30.11152976,25
"-1,967,367",MSR,SR,SR,SR,1.74454098,0.665404302,1.512277869,0.433141191,-1.079136678,-61.85791508,25
"-1,966,367",MSR,MSR,MSR,MSR,7.432132803,1.910919945,6.235994628,0.714781771,-5.521212858,-74.28840421,25
"-1,965,367",MSR,SR,SR,SR,6.313542555,1.464406544,5.773538589,0.924402579,-4.849136011,-76.80531126,25
"-1,964,367",MSR,SR,SR,SR,8.801003786,1.408018041,8.309355816,0.916370071,-7.392985745,-84.00161987,25
"-1,963,367",MSR,SR,SR,SR,3.429620075,0.051482728,3.403878188,0.025740841,-3.378137347,-98.49887956,25
"-1,962,367",SR,SR,SR,SR,13.07163159,0.272557069,12.98354403,0.184469511,-12.79907452,-97.91489634,25
"-1,961,367",SR,SR,SR,SR,8.870765468,0.546318304,8.703723303,0.379276138,-8.324447164,-93.84136233,25
"-1,960,367",SR,SR,SR,SR,12.2852941,0.886041395,11.90375881,0.504506109,-11.3992527,-92.78778849,25
"-1,959,367",SR,SR,SR,SR,6.247450514,1.37137219,5.6274001,0.751321775,-4.876078324,-78.04909079,25
"-1,958,367",N,N,N,N,0,0,0,0,0,0,25
"-1,957,367",N,N,N,N,0,0,0,0,0,0,25
"-1,956,367",N,N,N,N,0,0,0,0,0,0,25
"-1,955,367",N,N,N,N,0,0,0,0,0,0,25
"-1,954,367",N,N,N,N,0,0,0,0,0,0,25
"-1,953,367",N,N,N,N,0,0,0,0,0,0,25
"-1,952,367",N,N,N,N,0,0,0,0,0,0,25
"-1,951,367",N,N,N,N,0,0,0,0,0,0,25
"-1,950,367",N,N,N,N,0,0,0,0,0,0,25
"-1,949,367",N,N,N,N,0,0,0,0,0,0,25
"-1,948,367",N,N,N,N,0,0,0,0,0,0,25
"-1,947,367",N,N,N,N,0,0,0,0,0,0,25
"-1,946,367",N,N,N,N,0,0,0,0,0,0,25
"-1,945,367",N,N,N,N,0,0,0,0,0,0,25
"-1,944,367",N,N,N,N,0,0,0,0,0,0,25
"-1,943,367",N,N,N,N,0,0,0,0,0,0,25
"-1,982,368",N,N,N,N,0,0,0,0,0,0,25
"-1,981,368",N,N,N,N,0,0,0,0,0,0,25
"-1,980,368",N,N,N,N,0,0,0,0,0,0,25
"-1,979,368",N,N,N,N,0,0,0,0,0,0,25
"-1,978,368",N,N,N,N,0,0,0,0,0,0,25
"-1,977,368",N,N,N,N,0,0,0,0,0,0,25
"-1,976,368",N,N,N,N,0,0,0,0,0,0,25
"-1,975,368",N,N,N,N,0,0,0,0,0,0,25
"-1,974,368",N,N,N,N,0,0,0,0,0,0,25
"-1,973,368",N,N,N,N,0,0,0,0,0,0,25
"-1,972,368",N,N,N,N,0,0,0,0,0,0,25
"-1,971,368",N,N,N,N,0,0,0,0,0,0,25
"-1,970,368",N,N,N,N,0,0,0,0,0,0,25
"-1,969,368",MS,M,M,M,6.834545027,6.638948139,0.235918874,0.040321986,-0.195596888,-2.86188601,25
"-1,968,368",MS,MS,MS,MS,8.037018417,6.695105056,2.089786185,0.747872824,-1.341913361,-16.69665654,25
"-1,967,368",S,S,N,N,0.149260459,0.26612582,0.149260459,0.26612582,0.116865361,78.29626264,25
"-1,966,368",SR,S,N,N,0.189022556,0.702032763,0.183017064,0.696027271,0.513010207,271.4015818,25
"-1,965,368",SR,SR,SR,SR,1.842456165,0.567351145,1.697760647,0.422655627,-1.27510502,-69.20680363,25
"-1,964,368",MSR,MSR,SR,SR,6.692755781,2.190182354,5.877485835,1.374912408,-4.502573427,-67.27532835,25
"-1,963,368",SR,SR,SR,SR,3.154628708,0.299368997,3.097156687,0.241896977,-2.855259711,-90.51016697,25
"-1,962,368",MSR,SR,SR,SR,10.57845361,1.844671308,9.996542028,1.262759729,-8.7337823,-82.56199463,25
"-1,961,368",MSR,SR,SR,SR,12.47705265,2.577802987,11.52743346,1.628183798,-9.899249659,-79.33964807,25
"-1,960,368",SR,SR,SR,SR,9.455363343,4.372562888,8.372728798,3.289928343,-5.082800455,-53.75573916,25
"-1,959,368",SR,SR,SR,SR,1.049536004,0.248517956,0.937718068,0.136700019,-0.801018048,-76.32115954,25
"-1,958,368",N,N,N,N,0,0,0,0,0,0,25
"-1,957,368",N,N,N,N,0,0,0,0,0,0,25
"-1,956,368",N,N,N,N,0,0,0,0,0,0,25
"-1,955,368",N,N,N,N,0,0,0,0,0,0,25
"-1,954,368",N,N,N,N,0,0,0,0,0,0,25
"-1,953,368",N,N,N,N,0,0,0,0,0,0,25
"-1,952,368",N,N,N,N,0,0,0,0,0,0,25
"-1,951,368",N,N,N,N,0,0,0,0,0,0,25
"-1,950,368",N,N,N,N,0,0,0,0,0,0,25
"-1,949,368",N,N,N,N,0,0,0,0,0,0,25
"-1,948,368",N,N,N,N,0,0,0,0,0,0,25
"-1,947,368",N,N,N,N,0,0,0,0,0,0,25
"-1,946,368",N,N,N,N,0,0,0,0,0,0,25
"-1,945,368",N,N,N,N,0,0,0,0,0,0,25
"-1,944,368",N,N,N,N,0,0,0,0,0,0,25
"-1,943,368",N,N,N,N,0,0,0,0,0,0,25
